user_id,active_days,user_level
18781926,21,高价值用户
18783765,4,中价值用户
18785289,12,高价值用户
18793421,4,中价值用户
18831528,1,低价值用户
18869716,3,中价值用户
18883390,10,高价值用户
18910742,1,低价值用户
18913329,4,中价值用户
18927299,12,高价值用户
18949814,3,中价值用户
18950879,3,中价值用户
18970782,21,高价值用户
18981808,1,低价值用户
18997016,7,高价值用户
19010396,4,中价值用户
19015156,3,中价值用户
19019975,2,低价值用户
19037604,5,中价值用户
19047603,3,中价值用户
19089759,2,低价值用户
19132982,4,中价值用户
19145056,8,高价值用户
19146119,11,高价值用户
19208481,3,中价值用户
19229301,9,高价值用户
19277570,15,高价值用户
19282406,20,高价值用户
19320995,1,低价值用户
19321866,1,低价值用户
19335772,14,高价值用户
19338929,5,中价值用户
19340590,6,中价值用户
19353465,6,中价值用户
19368976,7,高价值用户
19373594,4,中价值用户
19375389,5,中价值用户
19388858,19,高价值用户
19399879,13,高价值用户
19414367,8,高价值用户
19442807,3,中价值用户
19447970,9,高价值用户
19463984,10,高价值用户
19478600,2,低价值用户
19561223,7,高价值用户
19581999,8,高价值用户
19589004,9,高价值用户
19640858,3,中价值用户
19665682,8,高价值用户
19704074,2,低价值用户
19708378,22,高价值用户
19711693,4,中价值用户
19716129,12,高价值用户
19723169,6,中价值用户
19769406,11,高价值用户
19803129,9,高价值用户
19805334,9,高价值用户
19831033,2,低价值用户
19853816,4,中价值用户
19858379,6,中价值用户
19865503,7,高价值用户
19900342,3,中价值用户
19902731,2,低价值用户
19911284,21,高价值用户
19984096,4,中价值用户
19985990,3,中价值用户
20029510,1,低价值用户
20030843,4,中价值用户
20047712,3,中价值用户
20078969,2,低价值用户
20080716,11,高价值用户
20093296,1,低价值用户
20116814,9,高价值用户
20123340,3,中价值用户
20148247,6,中价值用户
20174399,5,中价值用户
20201571,1,低价值用户
20243905,8,高价值用户
20257132,1,低价值用户
20264430,17,高价值用户
20288940,4,中价值用户
20293501,2,低价值用户
20302058,1,低价值用户
20307844,4,中价值用户
20329246,2,低价值用户
20347929,7,高价值用户
20356708,1,低价值用户
20376137,6,中价值用户
20379505,10,高价值用户
20390004,1,低价值用户
20463565,3,中价值用户
20472131,9,高价值用户
20487789,4,中价值用户
20497713,9,高价值用户
20509405,9,高价值用户
20516700,4,中价值用户
20517525,10,高价值用户
20536795,2,低价值用户
20543670,8,高价值用户
20553214,3,中价值用户
20560924,13,高价值用户
20564639,8,高价值用户
20596476,1,低价值用户
20626105,1,低价值用户
20626308,5,中价值用户
20632602,3,中价值用户
20643274,4,中价值用户
20653615,8,高价值用户
20656785,4,中价值用户
20663978,6,中价值用户
20668159,2,低价值用户
20686051,6,中价值用户
20694838,7,高价值用户
20733935,5,中价值用户
20754693,7,高价值用户
20773583,11,高价值用户
20774386,2,低价值用户
20782693,3,中价值用户
20786149,20,高价值用户
20799662,1,低价值用户
20824894,3,中价值用户
20849275,16,高价值用户
20853257,13,高价值用户
20903813,12,高价值用户
20909974,8,高价值用户
20912759,6,中价值用户
20942421,2,低价值用户
20997825,15,高价值用户
21023173,5,中价值用户
21035609,11,高价值用户
21038500,10,高价值用户
21044561,1,低价值用户
21070014,8,高价值用户
21085638,8,高价值用户
21089878,3,中价值用户
21111117,6,中价值用户
21114469,3,中价值用户
21115351,1,低价值用户
21131024,3,中价值用户
21140632,8,高价值用户
21161768,3,中价值用户
21184528,5,中价值用户
21185597,4,中价值用户
21193363,10,高价值用户
21195090,5,中价值用户
21202467,8,高价值用户
21210575,2,低价值用户
21217939,3,中价值用户
21226209,2,低价值用户
21233965,7,高价值用户
21266227,3,中价值用户
21287960,4,中价值用户
21329952,2,低价值用户
21332019,7,高价值用户
21346761,1,低价值用户
21355438,9,高价值用户
21357495,3,中价值用户
21358985,3,中价值用户
21362103,6,中价值用户
21363716,6,中价值用户
21365758,6,中价值用户
21375743,12,高价值用户
21386838,12,高价值用户
21397909,4,中价值用户
21400875,6,中价值用户
21405321,1,低价值用户
21465106,16,高价值用户
21491689,1,低价值用户
21505975,4,中价值用户
21507233,7,高价值用户
21536694,3,中价值用户
21550476,4,中价值用户
21562611,12,高价值用户
21605110,5,中价值用户
21625075,6,中价值用户
21627259,4,中价值用户
21633234,3,中价值用户
21660809,1,低价值用户
21669502,12,高价值用户
21676430,8,高价值用户
21696214,15,高价值用户
21740397,1,低价值用户
21743048,26,高价值用户
21754104,4,中价值用户
21775179,2,低价值用户
21787418,4,中价值用户
21790996,5,中价值用户
21806254,4,中价值用户
21818576,6,中价值用户
21824858,18,高价值用户
21832523,5,中价值用户
21868086,21,高价值用户
21875488,25,高价值用户
21883663,2,低价值用户
21904099,1,低价值用户
21906850,4,中价值用户
21923340,2,低价值用户
21931159,4,中价值用户
21973088,5,中价值用户
21978171,30,高价值用户
21983803,3,中价值用户
21984163,2,低价值用户
21991406,4,中价值用户
21993808,3,中价值用户
22005280,1,低价值用户
22060610,1,低价值用户
22076896,10,高价值用户
22082857,3,中价值用户
22094658,3,中价值用户
22101245,5,中价值用户
22107261,2,低价值用户
22123389,1,低价值用户
22125304,10,高价值用户
22139217,3,中价值用户
22149457,3,中价值用户
22153508,21,高价值用户
22158762,6,中价值用户
22170979,9,高价值用户
22178598,4,中价值用户
22182160,13,高价值用户
22183500,11,高价值用户
22188362,7,高价值用户
22207490,2,低价值用户
22254224,3,中价值用户
22273841,6,中价值用户
22278371,11,高价值用户
22281803,2,低价值用户
22305188,10,高价值用户
22310799,3,中价值用户
22319406,5,中价值用户
22340122,3,中价值用户
22342118,8,高价值用户
22369795,11,高价值用户
22378126,4,中价值用户
22393155,18,高价值用户
22410346,2,低价值用户
22422703,1,低价值用户
22424853,5,中价值用户
22425841,4,中价值用户
22441068,7,高价值用户
22444189,15,高价值用户
22497620,4,中价值用户
22508323,4,中价值用户
22509276,11,高价值用户
22525341,4,中价值用户
22555846,7,高价值用户
22560823,9,高价值用户
22577104,12,高价值用户
22584113,1,低价值用户
22600224,8,高价值用户
22600903,17,高价值用户
22607012,1,低价值用户
22621152,13,高价值用户
22627844,3,中价值用户
22701535,1,低价值用户
22717072,11,高价值用户
22746404,2,低价值用户
22751272,7,高价值用户
22762528,3,中价值用户
22776936,12,高价值用户
22779974,18,高价值用户
22802989,3,中价值用户
22841491,2,低价值用户
22859350,3,中价值用户
22869075,1,低价值用户
22874532,6,中价值用户
22878009,5,中价值用户
22881368,1,低价值用户
22882656,5,中价值用户
22884828,1,低价值用户
22901182,10,高价值用户
22962826,12,高价值用户
22981352,7,高价值用户
22984722,2,低价值用户
22992522,22,高价值用户
22995367,1,低价值用户
23014965,12,高价值用户
23039189,1,低价值用户
23043365,3,中价值用户
23049176,4,中价值用户
23065322,2,低价值用户
23085950,5,中价值用户
23095086,1,低价值用户
23118960,3,中价值用户
23130998,7,高价值用户
23137309,8,高价值用户
23159781,6,中价值用户
23165095,18,高价值用户
23167916,1,低价值用户
23218222,1,低价值用户
23218973,2,低价值用户
23223121,7,高价值用户
23228065,1,低价值用户
23231484,6,中价值用户
23235438,7,高价值用户
23248133,7,高价值用户
23260181,9,高价值用户
23276219,8,高价值用户
23296153,8,高价值用户
23316310,15,高价值用户
23326854,16,高价值用户
23330391,1,低价值用户
23341818,4,中价值用户
23346515,2,低价值用户
23357120,3,中价值用户
23359188,2,低价值用户
23362360,7,高价值用户
23367131,14,高价值用户
23376907,6,中价值用户
23419403,5,中价值用户
23439550,3,中价值用户
23442968,13,高价值用户
23446150,12,高价值用户
23482875,6,中价值用户
23483451,3,中价值用户
23516965,2,低价值用户
23574912,3,中价值用户
23591123,9,高价值用户
23593325,9,高价值用户
23613746,3,中价值用户
23668132,1,低价值用户
23687099,1,低价值用户
23690219,1,低价值用户
23740258,9,高价值用户
23757860,9,高价值用户
23770338,4,中价值用户
23793674,5,中价值用户
23803693,1,低价值用户
23827809,4,中价值用户
23838725,2,低价值用户
23847626,15,高价值用户
23860674,7,高价值用户
23873275,4,中价值用户
23916542,1,低价值用户
23923497,2,低价值用户
23958465,20,高价值用户
24000198,11,高价值用户
24029586,2,低价值用户
24033530,22,高价值用户
24047653,3,中价值用户
24057036,1,低价值用户
24062806,19,高价值用户
24063164,3,中价值用户
24089111,10,高价值用户
24105656,7,高价值用户
24118436,7,高价值用户
24123047,5,中价值用户
24132976,4,中价值用户
24139240,2,低价值用户
24189643,3,中价值用户
24217106,10,高价值用户
24219008,14,高价值用户
24262504,11,高价值用户
24288984,7,高价值用户
24289312,3,中价值用户
24313362,7,高价值用户
24314619,4,中价值用户
24336759,3,中价值用户
24356634,6,中价值用户
24381914,4,中价值用户
24466657,2,低价值用户
24471517,2,低价值用户
24473987,1,低价值用户
24474599,5,中价值用户
24487604,2,低价值用户
24495605,2,低价值用户
24573553,7,高价值用户
24580657,7,高价值用户
24610294,2,低价值用户
24620052,5,中价值用户
24625325,1,低价值用户
24625581,14,高价值用户
24636415,11,高价值用户
24658436,8,高价值用户
24683808,1,低价值用户
24690079,6,中价值用户
24698599,4,中价值用户
24700160,1,低价值用户
24718279,2,低价值用户
24752182,12,高价值用户
24803803,10,高价值用户
24805953,6,中价值用户
24808643,3,中价值用户
24811681,3,中价值用户
24847553,2,低价值用户
24888768,1,低价值用户
24903079,3,中价值用户
24965668,3,中价值用户
24967803,3,中价值用户
25008977,5,中价值用户
25020664,7,高价值用户
25040950,9,高价值用户
25128484,5,中价值用户
25142712,6,中价值用户
25163672,1,低价值用户
25166877,6,中价值用户
25166903,3,中价值用户
25173367,1,低价值用户
25183118,6,中价值用户
25187340,5,中价值用户
25224971,3,中价值用户
25252443,4,中价值用户
25265512,2,低价值用户
25275595,9,高价值用户
25306731,3,中价值用户
25330254,8,高价值用户
25368702,1,低价值用户
25371517,13,高价值用户
25375727,2,低价值用户
25386039,1,低价值用户
25406015,4,中价值用户
25414648,4,中价值用户
25423470,4,中价值用户
25438815,1,低价值用户
25455279,9,高价值用户
25474939,7,高价值用户
25475467,5,中价值用户
25477392,12,高价值用户
25480257,1,低价值用户
25487075,7,高价值用户
25499177,9,高价值用户
25509021,17,高价值用户
25515014,2,低价值用户
25518563,8,高价值用户
25528662,2,低价值用户
25535039,4,中价值用户
25541349,1,低价值用户
25544044,10,高价值用户
25549508,2,低价值用户
25558345,1,低价值用户
25613360,6,中价值用户
25639546,3,中价值用户
25665414,5,中价值用户
25678919,14,高价值用户
25688135,4,中价值用户
25701566,12,高价值用户
25742135,5,中价值用户
25750592,8,高价值用户
25751195,5,中价值用户
25756303,5,中价值用户
25761045,5,中价值用户
25765258,9,高价值用户
25773958,5,中价值用户
25775757,1,低价值用户
25778057,10,高价值用户
25800692,1,低价值用户
25815621,3,中价值用户
25816895,6,中价值用户
25831491,4,中价值用户
25841169,2,低价值用户
25854726,3,中价值用户
